id,description,adress,date_pub,date_update,price,fee
ad_312,"Joli 2 pièces quartier Michel Bizot / Porte de Charenton. L'Adresse Paris 12 vous propose ce superbe 2 pièces d'environ 36m², entièrement refait à neuf en 2019 avec des matériaux de qualité et sous la supervision d'un architecte.<br>Aucune perte d'espace et hyper fonctionnel, il se compose de :<br>- une entrée<br>- une cuisine US ouverte sur le salon<br>- une chambre<br>- une salle d'eau et WC séparés<br>Situé au rdc d'une belle copropriété bien entretenue avec gardien, cet appartement de 2 pièces est vendu meublé et avec une cave.<br>Venez poser vos valises dans le quartier Michel Bizot/Porte de Charenton, avec toutes les commodités à proximité (transports, commerces, écoles...) et à 2 pas du bois de Vincennes.<br>Charges annuelles : environ 1200/an<br>Taxe foncière : 610/an<br>Honoraires à la charge du vendeur.<br>Pas de procédure en cours <br>A VISITER RAPIDEMENT !<br>Retrouvez la visite virtuelle de cet appartement :<br><span title=""https://www.doorinsider.com/fr/achat/france/paris/75012/appartement/2-pieces/id_4632"" class=""decoratedContent"">(lien supprimé)</span> <br>Pour plus d'informations, contactez votre conseillère l'Adresse : Jessica ATLANI Agent commercial immatriculée au RSAC de CRETEIL sous le numéro 898 815 089, au <span class=""showPhoneNumber"" data-phone=""07.85.74.17.95"">Voir le téléphone</span> <br>Copropriété de 312 lots (Pas de procédure en cours).<br>Charges annuelles : 1200.00 euros.",Achat appartement 2 pièces 36 m²Paris 12e 75012 (Vallée de Fecamp),Publiée le 3 nov. 2021,Modifiée le 3 déc. 2021,375 000 €,Honoraires à la charge du vendeur
ad_611,"Paris 18e - CHAMPIONNET / SIMPLON - Appartement à vendre - 2 pièces - 37,32m² Carrez -  39,04m² au sol - 1 chambre - Vues dégagées - Dernier étage. Au dernier étage par escalier d'un joli immeuble ancien, cet appartement de 37,32m² loi Carrez et 39,04m² au sol bénéficie de vues dégagées. Son plan sans perte de place comporte une entrée desservant un double séjour exposé sud de 20,37m², une chambre au calme absolu sur cour, une cuisine indépendante ainsi que des toilettes avec douchette. Ce bien saura séduire par sa luminosité, sa vue dégagée et son fort potentiel. Une cave complète cette offre. Travaux à prévoir. EXCLUSIVITÉ.<br>Copropriété de 24 lots (Pas de procédure en cours).<br>Charges annuelles : 1380.00 euros.",Achat appartement 2 pièces 39 m²Paris 18e 75018 (Simplon - Poissonniers),Publiée le 26 nov. 2021,Modifiée le 22 déc. 2021,370 000 €,Honoraires à la charge du vendeur
ad_838,"Paris 18e - ABBESSES - Studio à vendre - 28,67m² Carrez. Idéalement situé au coeur de la rue des Abbesses, superbe studio de 28,67m² loi Carrez au quatrième étage sur cour d'un bel immeuble en pierre de taille. Il comprend une petite entrée, une cuisine ouverte aménagée avec bar et espace repas, un séjour-chambre et une salle de douche avec toilettes. Cet appartement baigné de lumière est au calme absolu. En parfait état, il offre également un plan compact et des rangements intégrés. Une cave complète ce bien. EXCLUSIVITÉ.<br>Copropriété de 22 lots (Pas de procédure en cours).<br>Charges annuelles : 102.52 euros.",Achat appartement 1 pièce 29 m²Paris 18e 75018 (Montmartre - Sacré Coeur - Abbesses),Publiée il y a plus de 2 mois,Modifiée le 30 déc. 2021,375 000 €,Honoraires à la charge du vendeur
ad_1653,"2p 57,01m² + balcon  - Mairie du 15ème. Mairie du 15ème <br>Au 2ème étage avec ascenseur d'un immeuble récent de très bon standing et bien entretenu, bel appartement de 57,01m² avec balcon filant comprenant: une belle entrée avec rangements, une pièce de vie, une cuisine indépendante,  une chambre, une salle de bains.<br>Luminosité et calme au rendez vous dans ce beau 2 pièces situé au coeur d'un quartier très commerçant et recherché.<br>Gardien, chauffage collectif, parquet, rangements, cave...<br>Contactez Sophie au <span class=""showPhoneNumber"" data-phone=""06 20 37 05 79"">Voir le téléphone</span> <br> dont 5.53 % honoraires TTC à la charge de l'acquéreur.<br>Copropriété de 280 lots (Pas de procédure en cours).<br>Charges annuelles : 2260.00 euros.",Achat appartement 2 pièces 57 m²Paris 15e 75015 (Saint-Lambert - Convention),Publiée le 11 déc. 2021,Modifiée le 11 déc. 2021,649 000 €,"Honoraires : 5,53% TTC inclus à la charge de l’acquéreur (615 000 € hors honoraires)"
ad_1237,"Paris Centre - MARAIS - 3 PIECES dans une copropriété avec asc. Exclusivité ! Paris centre dans le 3ème arrondissement  RUE DES FRANCS BOURGEOIS en plein cur du MARAIS  Nous vous proposons cet agréable 3 pièces qui vous séduira de par son emplacement mais également avec le bien être qui règne dans cet appartement. Il est composé dune entrée, dun grand double séjour avec une cuisine ouverte sur ce dernier, ce qui vous offre une belle surface de 35m², de 2 chambres, dune salle deau et dun wc séparé. Une cave complète ce bien. <br>Particularité cet appartement est vendu sous condition dun bail emphytéotique qui se terminera le 1er janvier 2086 soit dans 64 ans. <br>Opportunité à saisir ! Alors venez vite le visiter. Pour cela, contactez-moi au <span class=""showPhoneNumber"" data-phone=""06 99 61 23 74"">Voir le téléphone</span>  David AMIEL ou bien par mail <span class=""openContactForm"" data-email=""damiel@fortisimmo.fr"">Contacter</span> <br>Petites procédures en cours dans la copropriété. Bien soumis au statut de la copropriété : 1/68 , quotepart du budget prévisionnel annuel de charges de 2750.<br>",Achat appartement 3 pièces 65 m²Paris 3e 75003 (Saint-Gervais),Publiée le 24 déc. 2021,Modifiée le 27 déc. 2021,699 000 €,"Honoraires : 4,50% TTC inclus à la charge de l’acquéreur (668 900 € hors honoraires)"
ad_1991,"LOURMEL - BEAU 2 PCES ENTIEREMENT RENOVE - 39 m2. PARISSY IMMOBILIER vous propose en EXCLUSIVITE, beau 2 PCES dans immeuble ancien, totalement rénové, S/COUR, lumineux, calme, ENTREE, SEJOUR avec Cheminée, hauteur sous plafond, CHAMBRE, CUISINE ind. équipée, SALLE D'EAU, WC. Parquet, boiseries. CAVE, GARDIEN. Idéal pour profession libérale dont 3,55% honoraires TTC à la charge de l'acquéreur. Copropriété de 26 lots (pas de procédure en cours). Charges annuelles: 1.751 . dont 3.55 % honoraires TTC à la charge de l'acquéreur.<br>Copropriété de 26 lots (Pas de procédure en cours).<br>Charges annuelles : 1751.00 euros.",Achat appartement 2 pièces 39 m²Paris 15e 75015 (Vaugirard - Parc des Expositions),Publiée le 2 déc. 2021,Modifiée le 30 déc. 2021,379 000 €,"Honoraires : 3,55% TTC inclus à la charge de l’acquéreur (366 000 € hors honoraires)"
ad_250,"Paris 19ème : 6ème et DERNIER ETAGE AVEC ASCENSEUR jusqu'au 5ème étage + TERRASSE de 28,61m2 à l'Est pour ce très grand 2 pièces de 64,94m2 habitable avec la véranda dont 58,40m2 Carrez (sans la verranda). comprenant : séjour de 22m2 donnant sur la terrasse avec VERANDA vitrée double vitrage, cuisine équipée moderne de 6,56m2 donnant sur la terrasse, grande chambre de 14,38m2 avec dressing de 4m2 donnant aussi sur la terrasse, salle de bains avec fenêtre et place pour lave-linge et émaux de Briard, wc séparé et placards. volets roulants électriques neufs, double vitrage de qualité, chauffage collectif par radiateur bas, porte blindée... dans bon immeuble bien isolé de 1976, comme un 'Penthouse' sur le toit d'un immeuble. Rue du Maroc, à 2 pas d'un Jardin, stades et métro Stalingrad. Bien exceptionnel. 1 cave.~Option possible d'un box fermé 16,16m2 pour 30.000 EUR.~Copropriété : 254 lots dont 119 lots principaux. Quote-part PENTHOUSE prévisionnel annuel : 2776EUR chauffage et gardien compris. Classe d'énergie D. Prix affiché honoraires inclus à 4% TTC.",Achat appartement 2 pièces 65 m²Paris 19e 75019 (Flandre - Aubervilliers),Publiée le 3 déc. 2021,Modifiée le 29 déc. 2021,598 000 €,"Honoraires : 4,00% TTC inclus à la charge de l’acquéreur (575 000 € hors honoraires)"
ad_1789,"Appartement Paris 2 pièce(s) 35.10 m2. 75018 Paris, voici votre charmant nid douillet.... cosy, chaleureux, lumineux, voila comment décrire lemieux cet appartement 2 pièces de 35m2.. Le séjour accueillant est ouvert sur la cuisine équipée et aménagée. d'ou vous pourrez contempler le Sacré Coeur.. La grande chambre, son parquet ancien et sa cheminée vous procureront un repos bien mérité.. la salle d'eau pétillante vous fera prendre la journée du bon pied. . Un cellier/ dressing pour vos tenues de lumière.. Proche de la gare du Nord et de tous les commerces de proximité, à coup sûr vous allez craquer....",Achat appartement 2 pièces 35 m²Paris 18e 75018 (Barbès - Château Rouge),Publiée le 8 déc. 2021,Modifiée le 29 déc. 2021,324 000 €,Honoraires à la charge du vendeur
ad_18,"PARIS XIV - GAITE MONTPARNASSE - APPARTEMENT FAMILIAL - 4 PIECES. Proche de Montparnasse et de la rue Daguerre -  Dans un immeuble moderne construit en 2002 de très bon standing, situé au 4ème étage avec ascenseur, un appartement familial de 87,07m2 composé d’une entrée, d’un double séjour de 35,41m2 donnant sur un balcon, d’une cuisine semi-ouverte aménagée et équipée, de deux chambres sur cour donnant sur un balcon fermé et avec des placards de rangements intégrés, une salle de bains, une salle d’eau avec WC, et un WC indépendant. Cet appartement est en bon état avec des matériaux et des équipements de qualités, les chambres sont entièrement sur cour au calme absolu, très lumineux, il est bien optimisé, sans aucune perte d’espace. Possibilité de créer une 3ème chambre (plan d’origine). En annexe : une cave",Achat appartement 4 pièces 87 m²Paris 14e 75014 (Mouton - Duvernet),Publiée il y a plus de 2 mois,Modifiée le 17 déc. 2021,1 100 000 €,"Honoraires : 4,27% TTC inclus à la charge de l’acquéreur (1 055 000 € hors honoraires)"
ad_1504,"Exclusivité - Paris 6 - Saint-Germain-des-Prés - Etage élevé - Vues dégagées - Rénové. C'est au cœur de Saint-Germain-des-Prés que nous vous proposons ce bel appartement rénové situé au 4ème étage avec ascenseur d'un immeuble de bon standing du 19ème siècle. 

Deux pièces traversant de 53.42m² carrez composé sur un plan sans perte d'espace d'une entrée avec rangements, d'un spacieux séjour bénéficiant d'une exposition Sud-Ouest et offrant de belles vues dégagées, d'une cuisine ouverte entièrement meublée et équipée, d'une chambre au calme sur cour comprenant un dressing, un espace bureau, une salle d'eau attenante et un WC séparé. 

L'appartement est proposé clé en main (meublé et équipé). 
Belles prestations : Etage élevé avec ascenseur, lumineux, belles vues dégagées, rénovation de qualité. 

Ce bien comprend tous les éléments de confort d'un idéal pied à terre au cœur de la capitale.

(Visite virtuelle sur demande).",Achat appartement 2 pièces 53 m²Paris 6e 75006 (Odéon - Mabillon),Publiée le 15 déc. 2021,Modifiée le 26 déc. 2021,1 050 000 €,"Honoraires : 5,00% TTC inclus à la charge de l’acquéreur (1 000 000 € hors honoraires)"
ad_1634,"Appartement 5 pièces - 3 chambres 80m². Michel-Ange - Au 6e et dernier étage avec ascenseur jusqu'au 5e étage, au sein d'un bel immeuble 1900, deux petits appartements à finir de réunir (une mince cloison à abattre) d'une surface de 80m² au sol et de 53,25m² Carrez. Il se compose d'un salon (26m²), d'un séjour 14m² et de trois chambres (11,6 - 10,7 et 9,5m²). Deux salles d'eau et un water-closet indépendant. Le bien est en excellent état avec une électricité refaite à neuf, des vélux neufs et il est en double exposition, traversant Sud-est et Nord-ouest. Une cave est vendue avec le bien, comprise dans le prix et un parking situé dans la cour peut-être acheté à part. Ce bien constitue une opportunité pour une famille de s'installer au sein du quartier Auteuil Sud, à côté des transports, du Bois de Boulogne et de Roland-Garros.",Achat appartement 5 pièces 80 m²Paris 16e 75016 (Porte de Saint-Cloud - Auteuil-Sud),Publiée le 13 déc. 2021,Modifiée le 21 déc. 2021,635 000 €,"Honoraires : 4,96% TTC inclus à la charge de l’acquéreur (605 000 € hors honoraires)"
ad_1814,"OCDE - 3 pièces - 89,12 m². OCDE.<br>Appartement 3 pièces de 89,12 m²  au 6ème étage avec ascenseur dans un immeuble ancien d'excellent standing. Entrée, séjour, cuisine indépendante aménagée, 2 chambres en suite, wc séparés et cave. Appartement entièrement refait à neuf, au calme, bénéficiant d'un plan optimisé. Au pied des transports et des commerces. <br>Avec le plus grand choix d'appartements à la vente sur les communes sur lesquels il s'installe, BUILDING PARTNERS s'impose en leader incontournable sur le marché de l'Ouest Parisien.<br>Pour cela, notre groupe a développé une importante gamme de services qui nous permettent d'offrir à nos clients une prestation sur mesure qui répondra à toutes leurs attentes : photographe professionnel, visite virtuelle, réalisation de plans, communication ciblée ou encore off-market.<br>L'agence du 16ème arrondissement, située 184 avenue Victor Hugo, offre un espace de travail de 250 m² à quelques mètres de la Mairie du 16eme.<br>En quelques chiffres, BUILDING PARTNERS c'est 100 nouveaux biens à vendre chaque mois et 400 ventes par an. dont 5.01 % honoraires TTC à la charge de l'acquéreur.",Achat appartement 3 pièces 90 m²Paris 16e 75016 (Muette-Nord - Trocadéro),Publiée le 8 déc. 2021,Modifiée le 29 déc. 2021,1 550 000 €,"Honoraires : 5,01% TTC inclus à la charge de l’acquéreur (1 476 000 € hors honoraires)"
ad_1656,"Jardins de l'avenue Foch -  5/6 pièces - 158 m². Jardins de l'avenue Foch.<br>Appartement 5/6 pièces de 158 m² au 2ème étage avec ascenseur dans un immeuble ancien d'excellent standing. Galerie d'entrée, grand séjour, salle à manger, cuisine indépendante équipée , 3 ou 4 chambres dont une suite parentale, salle de bain, salle d'eau, 2 wc, nombreux rangements et cave. Appartement en bon état, bénéficiant d'un plan rationnel avec tout le charme de l'ancien.<br>Avec le plus grand choix d'appartements à la vente sur les communes sur lesquels il s'installe, BUILDING PARTNERS s'impose en leader incontournable sur le marché de l'Ouest Parisien.<br>Pour cela, notre groupe a développé une importante gamme de services qui nous permettent d'offrir à nos clients une prestation sur mesure qui répondra à toutes leurs attentes : photographe professionnel, visite virtuelle, réalisation de plans, communication ciblée ou encore off-market.<br>L'agence du 16ème arrondissement, située 184 avenue Victor Hugo, offre un espace de travail de 250 m² à quelques mètres de la Mairie du 16eme.<br>En quelques chiffres, BUILDING PARTNERS c'est 100 nouveaux biens à vendre chaque mois et 400 ventes par an.",Achat appartement 6 pièces 160 m²Paris 16e 75016 (Dauphine),Publiée le 11 déc. 2021,Modifiée le 30 déc. 2021,1 875 000 €,Honoraires à la charge du vendeur
